concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units
1103314,tramadol,Drug,RxNorm,Ingredient,10689,drug_exposure,6339,1381,2.1117176628897352,
43532497,trametinib,Drug,RxNorm,Ingredient,1425099,drug_exposure,12,2,0.0030582442619692036,
1303425,tranexamic acid,Drug,RxNorm,Ingredient,10691,drug_exposure,16178,4853,7.4208297016682723,
703470,tranylcypromine,Drug,RxNorm,Ingredient,10734,drug_exposure,31,4,0.0061164885239384072,
1387104,trastuzumab,Drug,RxNorm,Ingredient,224905,drug_exposure,3,2,0.0030582442619692036,
904501,travoprost,Drug,RxNorm,Ingredient,283809,drug_exposure,219,30,0.045873663929538053,
703547,trazodone,Drug,RxNorm,Ingredient,10737,drug_exposure,310,28,0.042815419667568848,
903643,tretinoin,Drug,RxNorm,Ingredient,10753,drug_exposure,373,10,0.015291221309846018,
903963,triamcinolone,Drug,RxNorm,Ingredient,10759,drug_exposure,213,47,0.071868740156276284,
904542,triamterene,Drug,RxNorm,Ingredient,10763,drug_exposure,105,26,0.039757175405599643,
905078,trifluridine,Drug,RxNorm,Ingredient,10803,drug_exposure,52,1,0.0015291221309846018,
705178,trihexyphenidyl,Drug,RxNorm,Ingredient,10811,drug_exposure,98,6,0.0091747327859076112,
19005570,trimeprazine,Drug,RxNorm,Ingredient,10825,drug_exposure,46,6,0.0091747327859076112,
1705674,trimethoprim,Drug,RxNorm,Ingredient,10829,drug_exposure,128,22,0.03364068688166124,
906072,tropicamide,Drug,RxNorm,Ingredient,10869,drug_exposure,178,162,0.24771778521950549,
19010871,tuberculin,Drug,RxNorm,Ingredient,10908,drug_exposure,13,13,0.019878587702799821,
44785907,umeclidinium,Drug,RxNorm,Ingredient,1487514,drug_exposure,2,2,0.0030582442619692036,
778926,umeclidinium / vilanterol,Drug,RxNorm,Multiple Ingredients,1487518,drug_exposure,31,9,0.013762099178861415,
19101849,urapidil,Drug,RxNorm,Ingredient,39230,drug_exposure,61,23,0.035169809012645839,
906914,urea,Drug,RxNorm,Ingredient,11002,drug_exposure,15,6,0.0091747327859076112,
19010876,uridine,Drug,RxNorm,Ingredient,11017,drug_exposure,21,1,0.0015291221309846018,
1307515,urokinase,Drug,RxNorm,Ingredient,11055,drug_exposure,1082,92,0.14067923605058336,
988095,ursodeoxycholate,Drug,RxNorm,Ingredient,62427,drug_exposure,4977,210,0.32111564750676636,
40161532,ustekinumab,Drug,RxNorm,Ingredient,847083,drug_exposure,1,1,0.0015291221309846018,
1717704,valacyclovir,Drug,RxNorm,Ingredient,73645,drug_exposure,9565,617,0.94346835481749924,
1397059,valerian root extract,Drug,RxNorm,Ingredient,253206,drug_exposure,8,4,0.0061164885239384072,
1703063,valganciclovir,Drug,RxNorm,Ingredient,275891,drug_exposure,717,96,0.14679572457452178,
745466,valproate,Drug,RxNorm,Ingredient,40254,drug_exposure,20546,1406,2.1499457161643503,
1308842,valsartan,Drug,RxNorm,Ingredient,69749,drug_exposure,1510,348,0.53213450158264142,
1707687,vancomycin,Drug,RxNorm,Ingredient,11124,drug_exposure,65044,5601,8.5646130556447542,
780442,varenicline,Drug,RxNorm,Ingredient,591622,drug_exposure,12,4,0.0061164885239384072,
42800027,varicella-zoster virus vaccine live (Oka-Merck) strain,Drug,RxNorm,Ingredient,1292422,drug_exposure,1,1,0.0015291221309846018,
19012598,vecuronium,Drug,RxNorm,Ingredient,71535,drug_exposure,10,8,0.012232977047876814,
45774639,vedolizumab,Drug,RxNorm,Ingredient,1538097,drug_exposure,2,2,0.0030582442619692036,
40241937,vemurafenib,Drug,RxNorm,Ingredient,1147220,drug_exposure,10,2,0.0030582442619692036,
35604205,venetoclax,Drug,RxNorm,Ingredient,1747556,drug_exposure,2,2,0.0030582442619692036,
743670,venlafaxine,Drug,RxNorm,Ingredient,39786,drug_exposure,2078,244,0.37310579996024285,
1307863,verapamil,Drug,RxNorm,Ingredient,11170,drug_exposure,3982,677,1.0352156826765755,
19020002,vigabatrin,Drug,RxNorm,Ingredient,14851,drug_exposure,10,1,0.0015291221309846018,
19122137,vildagliptin,Drug,RxNorm,Ingredient,596554,drug_exposure,103,14,0.021407709833784424,
1308290,vincristine,Drug,RxNorm,Ingredient,11202,drug_exposure,51,31,0.047402786060522652,
1343346,vinorelbine,Drug,RxNorm,Ingredient,39541,drug_exposure,1,1,0.0015291221309846018,
19008339,vitamin A,Drug,RxNorm,Ingredient,11246,drug_exposure,11,4,0.0061164885239384072,
19010970,vitamin B complex,Drug,RxNorm,Ingredient,11251,drug_exposure,19393,8877,13.57401715675031,
1308738,vitamin B12,Drug,RxNorm,Ingredient,11248,drug_exposure,174,37,0.056577518846430266,
19009405,vitamin D,Drug,RxNorm,Ingredient,11253,drug_exposure,406,76,0.11621328195482973,
42709324,vitamin D3,Drug,RxNorm,Ingredient,1244014,drug_exposure,48,13,0.019878587702799821,
19009540,vitamin E,Drug,RxNorm,Ingredient,11256,drug_exposure,2,1,0.0015291221309846018,
19010128,vitamin K,Drug,RxNorm,Ingredient,11258,drug_exposure,10898,3523,5.3870972674587518,
44785885,von Willebrand factor,Drug,RxNorm,Ingredient,11274,drug_exposure,3,2,0.0030582442619692036,
1714277,voriconazole,Drug,RxNorm,Ingredient,121243,drug_exposure,11026,721,1.1024970564398979,
44507700,vortioxetine,Drug,RxNorm,Ingredient,1455099,drug_exposure,14,3,0.0045873663929538056,
1310149,warfarin,Drug,RxNorm,Ingredient,11289,drug_exposure,16,2,0.0030582442619692036,
19010309,water,Drug,RxNorm,Ingredient,11295,drug_exposure,69849,10856,16.600149853968837,
943852,xylometazoline,Drug,RxNorm,Ingredient,39841,drug_exposure,84610,3297,5.0415156658562319,
1708748,zanamivir,Drug,RxNorm,Ingredient,69722,drug_exposure,49,7,0.010703854916892212,
37497691,zanubrutinib,Drug,RxNorm,Ingredient,2262435,drug_exposure,2,1,0.0015291221309846018,
1710612,zidovudine,Drug,RxNorm,Ingredient,11413,drug_exposure,85,3,0.0045873663929538056,
19010696,zinc,Drug,RxNorm,Ingredient,11416,drug_exposure,11907,306,0.46791137208128813,
911064,zinc oxide,Drug,RxNorm,Ingredient,11423,drug_exposure,29,6,0.0091747327859076112,
19044522,zinc sulfate,Drug,RxNorm,Ingredient,39954,drug_exposure,15,4,0.0061164885239384072,
35606087,zinc sulfide,Drug,RxNorm,Ingredient,1733817,drug_exposure,373,10,0.015291221309846018,
19102107,zofenopril,Drug,RxNorm,Ingredient,39990,drug_exposure,25,7,0.010703854916892212,
1524674,zoledronic acid,Drug,RxNorm,Ingredient,77655,drug_exposure,20,19,0.029053320488707433,
744740,zolpidem,Drug,RxNorm,Ingredient,39993,drug_exposure,11327,1743,2.6652598743061606,
744798,zonisamide,Drug,RxNorm,Ingredient,39998,drug_exposure,21,4,0.0061164885239384072,
19044883,zopiclone,Drug,RxNorm,Ingredient,40001,drug_exposure,3796,894,1.367035185100234,
19010886,zuclopenthixol,Drug,RxNorm,Ingredient,114176,drug_exposure,297,25,0.038228053274615044,
2000000085,,,,,,measurement,65444,4026,6.1562456993440069,ml
2000000453,"1,25-Dihydroxyvitamin D2 [moles/volume] in Serum or Plasma",Measurement,AmsterdamUMCdb,Observable Entity,2000000453,measurement,45,41,0.062694007370368676,pmol/L
3051659,25-hydroxyvitamin D2 [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,46269-7,measurement,496,444,0.67893022615716314,nmol/L
40757533,4-Hydroxymidazolam [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,54402-3,measurement,1,1,0.0015291221309846018,ug/L
3028019,5-Fluorocytosine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3639-2,measurement,46,8,0.012232977047876814,mg/L
3002529,ABO group [Type] in Blood,Measurement,LOINC,Lab Test,883-9,measurement,23272,8575,13.112222273192961,
3002617,Acetaminophen [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3298-7,measurement,322,200,0.30582442619692035,"mg/L, mg/l"
3017289,Acyclovir [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,9416-9,measurement,132,71,0.10856767129990673,mg/L
21490740,Airway resistance,Measurement,LOINC,Clinical Observation,75946-4,measurement,3785229,15297,23.390981237671454,"cmH2O, "
21490741,Airway resistance --during expiration,Measurement,LOINC,Clinical Observation,75947-2,measurement,498,114,0.1743199229322446,", cmH20/l/s"
21490742,Airway resistance --during inspiration,Measurement,LOINC,Clinical Observation,75948-0,measurement,306,24,0.036698931143630445,", cmH20/l/s"
3006923,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1742-6,measurement,185104,46811,71.5797360735202,"U/L, U/l, IE/l, E/l, U/L 37�C"
3030511,Albumin [Mass/volume] in 24 hour Urine by Electrophoresis,Measurement,LOINC,Lab Test,51190-7,measurement,30,22,0.03364068688166124,mg/24uur
3024474,Albumin [Mass/volume] in Cerebral spinal fluid,Measurement,LOINC,Lab Test,1746-7,measurement,354,150,0.22936831964769025,"mg/l, mg/L, g/L"
3026692,Albumin [Mass/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,1749-1,measurement,174,119,0.1819655335871676,g/L
3011544,Albumin [Mass/volume] in Pleural fluid,Measurement,LOINC,Lab Test,1748-3,measurement,544,416,0.63611480648959429,"g/l, g/L"
3024561,Albumin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1751-7,measurement,202708,33585,51.35556676911785,"Geen, g/l, g/L, "
3008512,Albumin [Mass/volume] in Urine by Electrophoresis,Measurement,LOINC,Lab Test,6942-7,measurement,20,17,0.025995076226738231,mg/l
3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,6768-6,measurement,138786,36173,55.312934844105996,"U/L, IE/l, U/L 37�C, E/l, iu/l"
3026285,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1825-9,measurement,63,60,0.0917473278590761,"g/L, mg/g"
3009306,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1834-1,measurement,202,154,0.23548480817162867,"�g/L, ug/L, g/L"
3020180,Aluminum [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,5574-9,measurement,1,1,0.0015291221309846018,�mol/L
3036152,Amikacin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,35669-1,measurement,61,10,0.015291221309846018,mg/L
3015375,Amiodarone [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3330-8,measurement,109,79,0.12080064834778353,mg/L
3017597,Amitriptyline [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3333-2,measurement,23,16,0.024465954095753629,"mg/L, �g/L, ug/L"
3011958,Ammonia [Moles/volume] in Plasma,Measurement,LOINC,Lab Test,16362-6,measurement,5410,2223,3.3992384971787697,"�mol/L, µmol/l, µmol, umol/L"
3012133,Amylase [Enzymatic activity/volume] in Body fluid,Measurement,LOINC,Lab Test,1795-4,measurement,2183,1384,2.1163050292826888,U/L 37�C
3008691,Amylase [Enzymatic activity/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,1797-0,measurement,50,44,0.06728137376332248,U/L
3015401,Amylase [Enzymatic activity/volume] in Pleural fluid,Measurement,LOINC,Lab Test,1796-2,measurement,38,33,0.050461030322491857,U/L
3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1798-8,measurement,71395,25182,38.506353502454239,"U/L, U/l, E/l, U/L 37�C"
3017315,Amylase [Enzymatic activity/volume] in Urine,Measurement,LOINC,Lab Test,1799-6,measurement,4,4,0.0061164885239384072,U/L
43533606,Anion gap in Arterial blood by Calculated.4Ions,Measurement,LOINC,Lab Test,73581-1,measurement,305624,8977,13.72692936984877,mmol/L
43533607,Anion gap in Blood by Calculated.4Ions,Measurement,LOINC,Lab Test,73582-9,measurement,460568,15653,23.93534871630197,"mmol/l, mmol/L"
43533605,Anion gap in Capillary blood by Calculated.4Ions,Measurement,LOINC,Lab Test,73580-3,measurement,51,40,0.06116488523938407,mmol/L
43533604,Anion gap in Mixed venous blood by Calculated.4Ions,Measurement,LOINC,Lab Test,73579-5,measurement,6173,2083,3.1851613988409255,mmol/L
43533603,Anion gap in Venous blood by Calculated.4Ions,Measurement,LOINC,Lab Test,73578-7,measurement,17888,5543,8.4759239720476476,mmol/L
3003771,Antithrombin Ag actual/normal in Platelet poor plasma by Immunoassay,Measurement,LOINC,Lab Test,27812-7,measurement,1486,1135,1.7355536186675229,"%, Geen"
3013721,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1920-8,measurement,175143,44375,67.8547945624417,"U/L, U/L 37�C, iu/l, E/l, IE/l"
2000000408,Atrial pacemaker - set amplitude,Measurement,AmsterdamUMCdb,Observable Entity,2000000408,measurement,1641,693,1.059681636772329,milliamps
2000000409,Atrial pacemaker - set sense,Measurement,AmsterdamUMCdb,Observable Entity,2000000409,measurement,370,232,0.35475633438842763,
3025085,Axillary temperature,Measurement,LOINC,Clinical Observation,8328-7,measurement,208326,10030,15.337094973775555,"°C, "
2000000186,Backup apnea frequency,Measurement,AmsterdamUMCdb,Observable Entity,2000000186,measurement,289412,7494,11.459241249598605,"bpm, /min, "
2000000187,Backup apnea interval,Measurement,AmsterdamUMCdb,Observable Entity,2000000187,measurement,325081,7255,11.093781060293285,"sec, seconden"
3018199,Band form neutrophils [#/volume] in Blood,Measurement,LOINC,Lab Test,26507-4,measurement,8877,5036,7.7006590516384543,"10^9/l, 10E9/L, x10e9/L"
3004809,Band form neutrophils/Leukocytes in Blood,Measurement,LOINC,Lab Test,26508-2,measurement,3093,1793,2.7417159808553908,"%, Geen"
3003396,Base excess in Arterial blood by calculation,Measurement,LOINC,Lab Test,1925-7,measurement,1066121,27234,41.644112115234641,"mmol/L, mEq/L, "
3012501,Base excess in Blood by calculation,Measurement,LOINC,Lab Test,11555-0,measurement,674527,22208,33.958744284906032,"mmol/L, mmol/l"
3003129,Base excess in Capillary blood by calculation,Measurement,LOINC,Lab Test,1926-5,measurement,105,76,0.11621328195482973,mmol/L
3023001,Base excess in Mixed venous blood by calculation,Measurement,LOINC,Lab Test,19234-4,measurement,6660,2625,4.0139455938345794,mmol/L
3002032,Base excess in Venous blood by calculation,Measurement,LOINC,Lab Test,1927-3,measurement,33973,12386,18.939706714375276,"mEq/L, , mmol/L"
3006315,Basophils [#/volume] in Blood,Measurement,LOINC,Lab Test,26444-0,measurement,27585,17965,27.470679083138371,"x10e9/L, 10^9/l, 10E9/L"
3027651,Basophils [#/volume] in Blood by Manual count,Measurement,LOINC,Lab Test,705-4,measurement,4631,2384,3.6454271602672907,"x10e9/L, Geen"
3022096,Basophils/Leukocytes in Blood,Measurement,LOINC,Lab Test,30180-4,measurement,5864,3721,5.6898634493937035,"%, Geen"
2000000012,Behavioural Pain Scale,Measurement,AmsterdamUMCdb,Observable Entity,2000000012,measurement,78149,4340,6.6363900484731717,Geen
3036303,Beta-2-Microglobulin [Moles/volume] in Urine,Measurement,LOINC,Lab Test,32302-2,measurement,2,1,0.0015291221309846018,mg/L
36305682,Bias flow setting Ventilator,Measurement,LOINC,Clinical Observation,76272-4,measurement,128,34,0.051990152453476463,"l/min, L/min"
3008152,Bicarbonate [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,1960-4,measurement,1083644,24631,37.663807208281725,"mmol/l, mmol/L, mEq/l, "
3006576,Bicarbonate [Moles/volume] in Blood,Measurement,LOINC,Lab Test,1959-6,measurement,664220,22928,35.059712219214951,"mmol/L, mmol/l"
3015235,Bicarbonate [Moles/volume] in Capillary blood,Measurement,LOINC,Lab Test,1961-2,measurement,103,74,0.11315503769286053,mmol/L
3025817,Bicarbonate [Moles/volume] in Mixed venous blood,Measurement,LOINC,Lab Test,19229-4,measurement,6772,2650,4.0521736471091945,mmol/L
3027273,Bicarbonate [Moles/volume] in Venous blood,Measurement,LOINC,Lab Test,14627-4,measurement,34102,12392,18.948881447161185,"mmol/L, mEq/l"
3005772,Bilirubin.conjugated [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,29760-6,measurement,67860,12506,19.12320137009343,"�mol/L, µmol/l, x TOT, µmol, umol/L"
3043995,Bilirubin.conjugated+indirect [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,33899-6,measurement,89745,17460,26.698472406991147,"µmol, umol/L, �mol/L"
3012310,Bilirubin.total [Moles/volume] in Body fluid,Measurement,LOINC,Lab Test,29767-1,measurement,394,156,0.23854305243359789,umol/L
3042045,Bilirubin.total [Moles/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,39461-9,measurement,42,37,0.056577518846430266,umol/L
21490870,Bladder temperature via Foley,Measurement,LOINC,Clinical Observation,76278-1,measurement,698313,3580,5.4742572289248743,"°C, "
2000000449,Blasts in Serum or Plasma,Measurement,AmsterdamUMCdb,Observable Entity,2000000449,measurement,5017,2578,3.9420768536783033,"x10e9/L, 10E9/L"
3025159,Blasts/Leukocytes in Blood,Measurement,LOINC,Lab Test,26446-5,measurement,199,97,0.14832484670550636,"/100 WBC, %"
2000000021,Blood flow CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000021,measurement,660843,4236,6.4773613468507731,"ml, ml/min"
21493943,Blood loss [Volume] Measured,Measurement,LOINC,Clinical Observation,81661-1,measurement,16688,6352,9.7129837760141911,", ml, mL"
21492238,Blood pressure by Noninvasive,Measurement,LOINC,Clinical Observation,76533-9,measurement,7795,5057,7.7327706163891312,
21490586,Blood temperature,Measurement,LOINC,Clinical Observation,60834-9,measurement,1044275,20528,31.389819104851906,", °C, C', �C, °"
3036277,Body height,Measurement,LOINC,Clinical Observation,8302-2,measurement,488070,63615,97.275104362585438,", m"
3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,Clinical Observation,39156-5,measurement,757013,22490,34.389956725843696,
3005424,Body surface area,Measurement,LOINC,Clinical Observation,8277-6,measurement,297103,22490,34.389956725843696,sq meters
3020891,Body temperature,Measurement,LOINC,Clinical Observation,8310-5,measurement,5264202,24322,37.191308469807481,"degC, "
3025315,Body weight,Measurement,LOINC,Clinical Observation,29463-7,measurement,1050097,64761,99.027478324693789,"kg, "
3026600,Body weight Estimated,Measurement,LOINC,Clinical Observation,8335-2,measurement,42,19,0.029053320488707433,kg
3013762,Body weight Measured,Measurement,LOINC,Clinical Observation,3141-9,measurement,10139,3011,4.6041867363946363,kg
3043148,Breath rate mechanical --on ventilator,Measurement,LOINC,Clinical Observation,33438-3,measurement,1026257,16756,25.621970426777988,"bpm, l/min"
3007469,Breath rate setting Ventilator,Measurement,LOINC,Clinical Observation,19834-1,measurement,5711113,44840,68.565836353349539,"/min, , br/min, bpm"
1175625,Breath rate spontaneous,Measurement,LOINC,Clinical Observation,76528-9,measurement,4469710,39992,61.15265226233619,", bpm, br/min"
3026892,Breath rate spontaneous --on ventilator,Measurement,LOINC,Clinical Observation,19839-0,measurement,834116,14173,21.672247962444761,"/min, bpm"
3027923,C peptide [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,14633-2,measurement,46,43,0.065752251632337874,"nmol/L, pmol/L"
3020460,C reactive protein [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,1988-5,measurement,219359,39772,60.81624539351958,"mg/l, mg/L, "
3020059,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,Measurement,LOINC,Lab Test,29265-6,measurement,72465,14642,22.389406241876539,"mmol/l, , mmol/L"
3005162,Calcium [Moles/volume] in Blood,Measurement,LOINC,Lab Test,1996-8,measurement,283515,37612,57.513341590592837,"mmol/l, mmol/L"
3018133,Calcium [Moles/volume] in Urine,Measurement,LOINC,Lab Test,2004-0,measurement,110,62,0.0948055721210453,"mmol/24uur, mmol/l"
2000000023,Calcium flow CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000023,measurement,35094,240,0.36698931143630442,mL/u
2000000136,Calcium ratio,Measurement,AmsterdamUMCdb,Observable Entity,2000000136,measurement,128490,3760,5.7494992125021023,
2000000025,Calcium suppletion dose CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000025,measurement,35472,240,0.36698931143630442,mmol/L
3016431,Calcium.ionized [Moles/volume] adjusted to pH 7.4 in Serum or Plasma,Measurement,LOINC,Lab Test,19072-8,measurement,3835,655,1.001574995794914,mmol/L
3044331,Calcium.ionized [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,34581-9,measurement,208724,14993,22.926128109852133,mmol/L
3021119,Calcium.ionized [Moles/volume] in Blood,Measurement,LOINC,Lab Test,1994-3,measurement,13278,927,1.4174962154227257,"mmol/l, mmol/L"
3035279,Calcium.ionized [Moles/volume] in Capillary blood,Measurement,LOINC,Lab Test,41644-6,measurement,13,9,0.013762099178861415,mmol/L
3032271,Calcium.ionized [Moles/volume] in Mixed venous blood,Measurement,LOINC,Lab Test,41646-1,measurement,901,676,1.0336865605455907,mmol/L
3013784,Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE),Measurement,LOINC,Lab Test,12180-6,measurement,77,68,0.10398030490695293,
3033705,Calcium.ionized [Moles/volume] in Venous blood,Measurement,LOINC,Lab Test,41645-3,measurement,12140,5655,8.6471856507179226,mmol/L
3045676,Capillary refill [Time],Measurement,LOINC,Clinical Observation,44971-0,measurement,24,16,0.024465954095753629,
3016754,"Carbamazepine 10,11-Epoxide [Mass/volume] in Serum or Plasma",Measurement,LOINC,Lab Test,9415-1,measurement,25,7,0.010703854916892212,mg/L
3027946,Carbon dioxide [Partial pressure] in Arterial blood,Measurement,LOINC,Lab Test,2019-8,measurement,1436824,35381,54.101870116366193,kPa
3013290,Carbon dioxide [Partial pressure] in Blood,Measurement,LOINC,Lab Test,11557-6,measurement,349501,11587,17.717938131718579,kPa
3023024,Carbon dioxide [Partial pressure] in Capillary blood,Measurement,LOINC,Lab Test,2020-6,measurement,28,21,0.032111564750676634,kPa
1616989,Carbon dioxide [Partial pressure] in Central venous blood,Measurement,LOINC,Lab Test,97538-3,measurement,120,83,0.12691713687172193,kPa
3035357,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,Measurement,LOINC,Clinical Observation,19891-1,measurement,11131232,50145,76.677829258222857,"kPa, %, Geen, mmHg"
3021513,Carbon dioxide [Partial pressure] in Mixed venous blood,Measurement,LOINC,Lab Test,19212-0,measurement,1654,1111,1.6988546875238926,kPa
3021447,Carbon dioxide [Partial pressure] in Venous blood,Measurement,LOINC,Lab Test,2021-4,measurement,13925,6657,10.179366025964494,kPa
21490580,Carbon dioxide production (VCO2) in Respiratory system,Measurement,LOINC,Clinical Observation,60825-7,measurement,3752637,23351,35.706530880621436,"ml/min, , ml"
3011550,Carboxyhemoglobin [Mass/volume] in Blood,Measurement,LOINC,Lab Test,31157-1,measurement,332490,11803,18.048228512011253,Geen
3028653,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,Measurement,LOINC,Lab Test,2030-5,measurement,615634,23596,36.081165802712661,%
3023081,Carboxyhemoglobin/Hemoglobin.total in Blood,Measurement,LOINC,Lab Test,20563-3,measurement,4635,1299,1.9863296481489976,%
3024317,Carboxyhemoglobin/Hemoglobin.total in Capillary blood,Measurement,LOINC,Lab Test,2031-3,measurement,58,44,0.06728137376332248,%
3034030,Carboxyhemoglobin/Hemoglobin.total in Mixed venous blood,Measurement,LOINC,Lab Test,41648-7,measurement,8233,3302,5.0491612765111551,%
3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2039-6,measurement,1,1,0.0015291221309846018,ug/L
2000000124,Cardiac function index by PiCCO,Measurement,AmsterdamUMCdb,Observable Entity,2000000124,measurement,1207,190,0.29053320488707435,l/min/m2
21490675,Central venous pressure (CVP),Measurement,LOINC,Clinical Observation,60985-9,measurement,3419053,28596,43.726776457635673,", mmHg"
3000333,Central venous pressure (CVP) Mean,Measurement,LOINC,Clinical Observation,8591-0,measurement,1127030,15401,23.550009939293851,mmHg
21490695,Cerebral perfusion pressure,Measurement,LOINC,Clinical Observation,61017-0,measurement,43582,704,1.0765019802131597,"mmHg, "
3022756,Ceruloplasmin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2064-4,measurement,17,15,0.022936831964769026,g/L
2000000486,Chest tube air leakage,Measurement,AmsterdamUMCdb,Observable Entity,2000000486,measurement,712304,11866,18.144563206263285,"ml, ml/min, "
2000000475,Chest tube suction,Measurement,AmsterdamUMCdb,Observable Entity,2000000475,measurement,367,290,0.4434454179855345,
2000000234,Chest wall compliance,Measurement,AmsterdamUMCdb,Observable Entity,2000000234,measurement,160,79,0.12080064834778353,
3031248,Chloride [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,41650-3,measurement,516190,23576,36.050583360092972,mmol/L
3018572,Chloride [Moles/volume] in Blood,Measurement,LOINC,Lab Test,2069-3,measurement,527762,20131,30.782757618851019,"mmol/L, mmol/l"
2000000137,Chloride [Moles/volume] in Mixed venous blood,Measurement,AmsterdamUMCdb,Observable Entity,2000000137,measurement,5932,2192,3.3518357111182469,mmol/L
3007733,Chloride [Moles/volume] in Urine,Measurement,LOINC,Lab Test,2078-4,measurement,728,616,0.94193923268651469,"mmol/24uur, mmol/l, mmol/L, mol/l"
3035285,Chloride [Moles/volume] in Venous blood,Measurement,LOINC,Lab Test,41649-5,measurement,29756,11202,17.129226111289508,mmol/L
3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,14647-2,measurement,4478,3760,5.7494992125021023,"mmol/L, mmol/l"
3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,14646-4,measurement,2872,2604,3.9818340290839029,"mmol/L, mmol/l"
3001308,Cholesterol in LDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,22748-8,measurement,2698,2457,3.7570530758291665,"mmol/L, mmol/l"
3006407,Chromogranin A [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,9811-1,measurement,23,19,0.029053320488707433,"ug/L, �g/L"
3030552,Citalopram [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,34635-3,measurement,4,3,0.0045873663929538056,ug/L
3007452,Citrate [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,15038-3,measurement,1,1,0.0015291221309846018,mmol/L
2000000028,Citrate dosage CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000028,measurement,35398,239,0.36546018930531982,mmol/L
3007204,Coagulation factor IX activated [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3186-4,measurement,112,58,0.088689083597106907,%
3006924,Coagulation factor V activated [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3192-2,measurement,396,285,0.43579980733061152,%
3025317,Coagulation factor VII activated [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3197-1,measurement,97,87,0.13303362539566035,%
3022520,Coagulation factor VIII activated [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3208-6,measurement,4,4,0.0061164885239384072,%
3005445,Coagulation factor X activated [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3217-7,measurement,321,134,0.20490236555193664,"%, IE/ml"
21493512,Coagulation factor X activated inhibitor [Mass/volume] in Platelet poor plasma,Measurement,LOINC,Lab Test,80627-3,measurement,482,115,0.17584904506322921,"kU/L, IE/ml, IU/mL"
